contrast	estimate	se	df	z_ratio	p_value	roi	atlas
criticalAlice vs. criticalMD	0.121864948215076	0.0381433122666691	Inf	3.19492306706583	0.00139868119309696	155	Glasser
criticalLang vs. criticalMD	0.0592342333476098	0.016545032667198	Inf	3.58018231448083	0.000343354559604939	155	Glasser
criticalAlice vs. criticalLang	-0.857127362314384	0.0984259017444769	Inf	-8.70835163430424	3.08325562708449e-18	156	Glasser
criticalAlice vs. criticalMD	-1.03858606097415	0.0983856987671484	Inf	-10.556270616446	4.75166667176221e-26	156	Glasser
criticalLang vs. criticalMD	-0.18145869865977	0.0421081012301718	Inf	-4.3093536245645	1.63732384510952e-05	156	Glasser
criticalAlice vs. criticalLang	-0.354073068194956	0.097646509274953	Inf	-3.62606990074737	0.000287767488134603	157	Glasser
criticalAlice vs. criticalMD	-0.0047607245363202	0.097587413803612	Inf	-0.0487842063926485	0.96109126866052	157	Glasser
criticalLang vs. criticalMD	0.349312343658636	0.0417602392979423	Inf	8.36471125479992	6.02623223026031e-17	157	Glasser
criticalAlice vs. criticalLang	-0.793436909821005	0.126754687031142	Inf	-6.25962580481201	3.85902314933518e-10	158	Glasser
criticalAlice vs. criticalMD	-2.10172035191196	0.126686347169043	Inf	-16.5899514736781	8.23868991107061e-62	158	Glasser
criticalLang vs. criticalMD	-1.30828344209095	0.0542217236535124	Inf	-24.1284000938654	1.25879518805052e-128	158	Glasser
criticalAlice vs. criticalLang	-0.0289470606700347	0.10563699132867	Inf	-0.2740239030471	0.78406625249496	159	Glasser
criticalAlice vs. criticalMD	-0.665753658155316	0.105957944208	Inf	-6.28318776031003	3.31700044328327e-10	159	Glasser
criticalLang vs. criticalMD	-0.636806597485281	0.0454664637174709	Inf	-14.0060727274152	1.43102487648522e-44	159	Glasser
criticalAlice vs. criticalLang	0.150236992917407	0.0354960155805518	Inf	4.23250301365433	2.31104815432367e-05	160	Glasser
criticalAlice vs. criticalMD	-0.278118227400468	0.0359024760401116	Inf	-7.74649155366734	9.44662939413692e-15	160	Glasser
criticalLang vs. criticalMD	-0.428355220317875	0.015501692729614	Inf	-27.6328029325183	4.49199248310516e-168	160	Glasser
criticalAlice vs. criticalLang	0.170972960231415	0.041525906713337	Inf	4.11726013381674	3.83403234147475e-05	161	Glasser
criticalAlice vs. criticalMD	0.629199028388777	0.0423192198081697	Inf	14.867925997712	5.32371614698017e-50	161	Glasser
criticalLang vs. criticalMD	0.458226068157362	0.0183737011481804	Inf	24.9392359471756	2.79428951192084e-137	161	Glasser
criticalAlice vs. criticalLang	0.208643408478828	0.0430951875195304	Inf	4.84145493935425	1.28891905738063e-06	162	Glasser
criticalAlice vs. criticalMD	0.364615906659661	0.0437098090958749	Inf	8.34174100051313	7.32046517228135e-17	162	Glasser
criticalLang vs. criticalMD	0.155972498180833	0.0189113127656516	Inf	8.24757646989605	1.61639064317905e-16	162	Glasser
criticalAlice vs. criticalLang	-0.196966626572173	0.0456159349546403	Inf	-4.31793465963228	1.574960369067e-05	163	Glasser
criticalAlice vs. criticalMD	-0.281839293100956	0.0457589482231859	Inf	-6.15921702846634	7.31054825816832e-10	163	Glasser
criticalLang vs. criticalMD	-0.0848726665287833	0.0196365468278647	Inf	-4.32217880632387	1.54495899852363e-05	163	Glasser
criticalAlice vs. criticalLang	0.0704780305648229	0.0340364967608639	Inf	2.07066053419048	0.0383905308252492	164	Glasser
criticalAlice vs. criticalMD	0.385688489876152	0.0344995938928111	Inf	11.1795081146309	5.13739380244198e-29	164	Glasser
criticalLang vs. criticalMD	0.315210459311329	0.014932234374661	Inf	21.1093967187	6.51995828499462e-99	164	Glasser
criticalAlice vs. criticalLang	0.225377595058338	0.0540671870750419	Inf	4.16847273274135	3.06647436213472e-05	165	Glasser
criticalAlice vs. criticalMD	1.03579623285947	0.0548950376276614	Inf	18.8686678727684	2.06437034455953e-79	165	Glasser
criticalLang vs. criticalMD	0.810418637801128	0.0237962620010997	Inf	34.0565521493953	3.24646704950149e-254	165	Glasser
criticalAlice vs. criticalLang	0.098181662458144	0.0363613969625162	Inf	2.70016200310885	0.00693057189675752	166	Glasser
criticalAlice vs. criticalMD	0.2743638862111	0.0369955611584219	Inf	7.41612987126275	1.20592253446396e-13	166	Glasser
criticalLang vs. criticalMD	0.176182223752956	0.016043145640571	Inf	10.9817755008977	4.67641073800913e-28	166	Glasser
criticalAlice vs. criticalLang	1.0207861637927	0.055370835124397	Inf	18.4354482192546	6.82507851489242e-76	167	Glasser
criticalAlice vs. criticalMD	1.30643178115444	0.0563212173020298	Inf	23.196085662505	4.98685854993141e-119	167	Glasser
criticalLang vs. criticalMD	0.285645617361739	0.0244188629032203	Inf	11.6977444238023	1.30886346127513e-31	167	Glasser
criticalAlice vs. criticalLang	0.319869528795415	0.0437311293578106	Inf	7.31445845311299	2.58421446025723e-13	168	Glasser
criticalAlice vs. criticalMD	0.66816960725494	0.0443210895261792	Inf	15.0756584370578	2.34169669242075e-51	168	Glasser
criticalLang vs. criticalMD	0.348300078459525	0.0191650575478591	Inf	18.1737037621592	8.3375590274785e-74	168	Glasser
criticalAlice vs. criticalLang	0.11690483834305	0.074784757318499	Inf	1.56321745947729	0.118001454835134	169	Glasser
criticalAlice vs. criticalMD	0.795471376446637	0.0755923960975016	Inf	10.5231665817368	6.75639437727472e-26	169	Glasser
criticalLang vs. criticalMD	0.678566538103587	0.0326231714189091	Inf	20.8001401638798	4.31546152747648e-96	169	Glasser
criticalAlice vs. criticalLang	-0.0125018044196876	0.131230175456371	Inf	-0.0952662326039789	0.924103363112829	170	Glasser
criticalAlice vs. criticalMD	-0.376856974838839	0.133562154886955	Inf	-2.82158501528974	0.00477869695789377	170	Glasser
criticalLang vs. criticalMD	-0.364355170419151	0.0579420756098393	Inf	-6.28826576515114	3.21031988611875e-10	170	Glasser
criticalAlice vs. criticalLang	-0.11174860600911	0.103140507103889	Inf	-1.08345992420369	0.278604329836013	171	Glasser
criticalAlice vs. criticalMD	0.058143714377938	0.104566501627322	Inf	0.556045324966152	0.578179870304117	171	Glasser
criticalLang vs. criticalMD	0.169892320387048	0.0452270165394437	Inf	3.75643439223723	0.0001723514279934	171	Glasser
criticalAlice vs. criticalLang	0.120694960530453	0.0397179524327981	Inf	3.0388011752284	0.00237521556157453	172	Glasser
criticalAlice vs. criticalMD	0.544808541013663	0.0402513687321357	Inf	13.5351556524512	9.69768227970327e-42	172	Glasser
criticalLang vs. criticalMD	0.424113580483211	0.0170316377908319	Inf	24.9015147980372	7.16431105148595e-137	172	Glasser
criticalAlice vs. criticalLang	2.38489473581861	0.0529543117204302	Inf	45.0368375744274	0	173	Glasser
criticalAlice vs. criticalMD	2.64324116608097	0.0534082629638022	Inf	49.4912401077796	0	173	Glasser
criticalLang vs. criticalMD	0.258346430262353	0.0230116270828788	Inf	11.2267780688385	3.01264731191593e-29	173	Glasser
criticalAlice vs. criticalLang	2.70033953115545	0.0753367298081934	Inf	35.8435989726457	2.31378399504053e-281	174	Glasser
criticalAlice vs. criticalMD	3.042020388757	0.075887103115356	Inf	40.0861314225268	0	174	Glasser
criticalLang vs. criticalMD	0.341680857601552	0.0326664161275583	Inf	10.4596983111747	1.3227615892236e-25	174	Glasser
criticalAlice vs. criticalLang	2.55897272352233	0.106107549193523	Inf	24.1167828582599	1.66674536638804e-128	175	Glasser
criticalAlice vs. criticalMD	4.14835341471145	0.10690845811535	Inf	38.8028551514189	0	175	Glasser
criticalLang vs. criticalMD	1.58938069118912	0.0460281265431843	Inf	34.5306405138593	2.78338215651335e-261	175	Glasser
criticalAlice vs. criticalLang	0.398383646792514	0.0638599892559079	Inf	6.238392010936	4.42091650990641e-10	176	Glasser
criticalAlice vs. criticalMD	2.14379552309751	0.0646942556587553	Inf	33.1373396489087	8.61932873824808e-241	176	Glasser
criticalLang vs. criticalMD	1.74541187630499	0.0279660277498532	Inf	62.4118624181139	0	176	Glasser
criticalAlice vs. criticalLang	1.28064635990611	0.087638187619211	Inf	14.6128804656542	2.32477335391907e-48	177	Glasser
criticalAlice vs. criticalMD	2.50044259050107	0.088467120185015	Inf	28.264089361921	9.55410897315537e-176	177	Glasser
criticalLang vs. criticalMD	1.21979623059496	0.0381419973089429	Inf	31.9803973744439	2.0426803649847e-224	177	Glasser
criticalAlice vs. criticalLang	0.419713330391677	0.0485299119538228	Inf	8.64854918325512	5.21582723178426e-18	178	Glasser
criticalAlice vs. criticalMD	1.18228641915194	0.0491886836687514	Inf	24.0357401534414	1.17685741174096e-127	178	Glasser
criticalLang vs. criticalMD	0.76257308876026	0.0212711695749641	Inf	35.850078016293	1.8339105216511e-281	178	Glasser
criticalAlice vs. criticalLang	-0.0830839023273737	0.0442715694989902	Inf	-1.87668752808207	0.0605609329957409	179	Glasser
criticalAlice vs. criticalMD	-0.336638676535938	0.0448187644068374	Inf	-7.51111015645452	5.86280316836029e-14	179	Glasser
criticalLang vs. criticalMD	-0.253554774208565	0.0193643293207042	Inf	-13.0939094253818	3.56761808622461e-39	179	Glasser
criticalAlice vs. criticalLang	-0.184538495938045	0.0508355632407243	Inf	-3.63010625188099	0.000283304574931238	180	Glasser
criticalAlice vs. criticalMD	-0.0995959346204331	0.051496768231032	Inf	-1.93402300846554	0.0531102989974686	180	Glasser
criticalLang vs. criticalMD	0.0849425613176117	0.0222600923019998	Inf	3.81591235854763	0.000135680660177998	180	Glasser
criticalAlice vs. criticalLang	-0.104102665857336	0.0929232876796796	Inf	-1.12030760487289	0.262582702449371	201	Glasser
criticalAlice vs. criticalMD	-1.41119015444621	0.0931089152985403	Inf	-15.1563376065701	6.88003028344303e-52	201	Glasser
criticalLang vs. criticalMD	-1.30708748858888	0.0399218637833505	Inf	-32.7411439426333	4.05880651197971e-235	201	Glasser
criticalAlice vs. criticalLang	-0.235935021954109	0.0658396595445317	Inf	-3.5834787662371	0.000339048337675744	202	Glasser
criticalAlice vs. criticalMD	-0.342106326925078	0.0659478033197367	Inf	-5.18753180096741	2.13099544058323e-07	202	Glasser
criticalLang vs. criticalMD	-0.106171304970969	0.0282685969348333	Inf	-3.75580384182924	0.000172785991387039	202	Glasser
criticalAlice vs. criticalLang	0.266010460753552	0.0808074186615341	Inf	3.29190642591554	0.000995107157295654	203	Glasser
criticalAlice vs. criticalMD	-0.202005167631568	0.0810711408384665	Inf	-2.49170254103198	0.0127132459027264	203	Glasser
criticalLang vs. criticalMD	-0.46801562838512	0.0347934114270382	Inf	-13.4512716399353	3.02622816065732e-41	203	Glasser
criticalAlice vs. criticalLang	-0.11902816916538	0.0801862205164538	Inf	-1.48439680033249	0.137703683120253	204	Glasser
criticalAlice vs. criticalMD	-0.972362791385354	0.0802942294772533	Inf	-12.1099959202027	9.34988124991982e-34	204	Glasser
criticalLang vs. criticalMD	-0.853334622219974	0.0344105749450983	Inf	-24.7986156459594	9.2785469105316e-136	204	Glasser
criticalAlice vs. criticalLang	-0.33897320731627	0.103328345740672	Inf	-3.28054421936654	0.0010360702234239	205	Glasser
criticalAlice vs. criticalMD	-1.10822786707604	0.1032362379598	Inf	-10.734872647215	6.98151641661631e-27	205	Glasser
criticalLang vs. criticalMD	-0.769254659759766	0.0441679676359853	Inf	-17.4165736150609	6.17670243319914e-68	205	Glasser
criticalAlice vs. criticalLang	-0.808469999484403	0.101582701390418	Inf	-7.9587369544069	1.73804290422823e-15	206	Glasser
criticalAlice vs. criticalMD	-1.61822799332264	0.101679008239577	Inf	-15.9150646858175	4.98154966632105e-57	206	Glasser
criticalLang vs. criticalMD	-0.809757993838239	0.0435620940338907	Inf	-18.58859202701	3.97475282340552e-77	206	Glasser
criticalAlice vs. criticalLang	-0.433366611346904	0.0817940475526081	Inf	-5.29826588014454	1.16907650193452e-07	207	Glasser
criticalAlice vs. criticalMD	-1.44676191782772	0.0817303550210082	Inf	-17.7016472943967	4.07219725327489e-70	207	Glasser
criticalLang vs. criticalMD	-1.01339530648081	0.034969999829171	Inf	-28.9789908902277	1.21064209253667e-184	207	Glasser
criticalAlice vs. criticalLang	0.123971538132798	0.0634935116702202	Inf	1.95250719123389	0.0508780180118518	208	Glasser
criticalAlice vs. criticalMD	0.41713657470257	0.0639339402336373	Inf	6.52449345649907	6.82317287993067e-11	208	Glasser
criticalLang vs. criticalMD	0.293165036569772	0.0275135539076072	Inf	10.6552951157907	1.64721383744735e-26	208	Glasser
criticalAlice vs. criticalLang	0.220824929158173	0.0707636608729346	Inf	3.12059786667472	0.00180484314313346	209	Glasser
criticalAlice vs. criticalMD	0.594350900070237	0.0718615596387216	Inf	8.27077651888283	1.3308931524747e-16	209	Glasser
criticalLang vs. criticalMD	0.373525970912064	0.0311195525369519	Inf	12.0029351472369	3.42915848500387e-33	209	Glasser
criticalAlice vs. criticalLang	-0.093599971634779	0.122681552035767	Inf	-0.762950664395658	0.445492819222334	210	Glasser
criticalAlice vs. criticalMD	-0.259556661686393	0.123109598312013	Inf	-2.10833814134106	0.0350017509941672	210	Glasser
criticalLang vs. criticalMD	-0.165956690051614	0.0528440047995091	Inf	-3.14050175949488	0.00168658694389989	210	Glasser
criticalAlice vs. criticalLang	-0.223105520001526	0.0883076659315064	Inf	-2.52645699156596	0.0115219495021557	211	Glasser
criticalAlice vs. criticalMD	-0.445799399255612	0.0888797415837406	Inf	-5.01575939929561	5.28244006453874e-07	211	Glasser
criticalLang vs. criticalMD	-0.222693879254086	0.0382358593031763	Inf	-5.82421536517127	5.73815418901791e-09	211	Glasser
criticalAlice vs. criticalLang	0.465422424083178	0.139516033988162	Inf	3.33597802903907	0.000849998810932063	212	Glasser
criticalAlice vs. criticalMD	1.01943956268052	0.140306094710345	Inf	7.2658252286553	3.70767711993965e-13	212	Glasser
criticalLang vs. criticalMD	0.554017138597345	0.0603229262455566	Inf	9.18418871694166	4.14640987080983e-20	212	Glasser
criticalAlice vs. criticalLang	0.708522072536791	0.119773224007325	Inf	5.91552977227581	3.30809061383022e-09	213	Glasser
criticalAlice vs. criticalMD	-0.135212191031999	0.120077452847914	Inf	-1.12604146594661	0.26014796816829	213	Glasser
criticalLang vs. criticalMD	-0.84373426356879	0.0515124967714604	Inf	-16.3792150730354	2.69194642699505e-60	213	Glasser
criticalAlice vs. criticalLang	0.137717247047919	0.0470022600863572	Inf	2.93001329712426	0.00338947499381592	214	Glasser
criticalAlice vs. criticalMD	0.221702874475271	0.0475103633109076	Inf	4.66641084229241	3.06506550811236e-06	214	Glasser
criticalLang vs. criticalMD	0.0839856274273514	0.0205040573549512	Inf	4.09604918545896	4.20260678891782e-05	214	Glasser
criticalAlice vs. criticalLang	0.30315798122336	0.110492273402912	Inf	2.74370299285897	0.00607504750480358	215	Glasser
criticalAlice vs. criticalMD	-0.534447024559704	0.111273931059859	Inf	-4.80298502505678	1.56317580228471e-06	215	Glasser
criticalLang vs. criticalMD	-0.837605005783064	0.0478908812459144	Inf	-17.4898641242798	1.71164879272786e-68	215	Glasser
criticalAlice vs. criticalLang	-0.0961548455841706	0.127096174750883	Inf	-0.756551845660506	0.449318400187333	216	Glasser
criticalAlice vs. criticalMD	-1.68838253922469	0.127742883265854	Inf	-13.2170379755003	6.99653108671872e-40	216	Glasser
criticalLang vs. criticalMD	-1.59222769364052	0.0549550595033949	Inf	-28.973268485719	1.42926600349162e-184	216	Glasser
criticalAlice vs. criticalLang	-0.417368984486457	0.099975755039306	Inf	-4.17470199972349	2.98376368331009e-05	217	Glasser
criticalAlice vs. criticalMD	-2.44220313728565	0.100591707551812	Inf	-24.2783743980858	3.31767297843875e-130	217	Glasser
criticalLang vs. criticalMD	-2.02483415279919	0.0432641641087081	Inf	-46.8016473798379	0	217	Glasser
criticalAlice vs. criticalLang	-0.291718307978198	0.0476255911626548	Inf	-6.12524277088547	9.05454411187087e-10	218	Glasser
criticalAlice vs. criticalMD	-0.53748626592993	0.0478567413092855	Inf	-11.2311505385688	2.8672043017465e-29	218	Glasser
criticalLang vs. criticalMD	-0.245767957951732	0.0205630768543625	Inf	-11.9519058209225	6.34532061159968e-33	218	Glasser
criticalAlice vs. criticalLang	-0.0939227588276061	0.0873040992597874	Inf	-1.07581155551613	0.282011543218298	219	Glasser
criticalAlice vs. criticalMD	-1.52300241221017	0.0875991850930605	Inf	-17.3860340206614	1.05271424389662e-67	219	Glasser
criticalLang vs. criticalMD	-1.42907965338256	0.0375983269830015	Inf	-38.009128811201	0	219	Glasser
criticalAlice vs. criticalLang	-0.457891603831113	0.0981882685506529	Inf	-4.66340440248112	3.11020701048472e-06	220	Glasser
criticalAlice vs. criticalMD	-1.47689341293617	0.0983475825666677	Inf	-15.0170789600752	5.67541545011648e-51	220	Glasser
criticalLang vs. criticalMD	-1.01900180910505	0.0421561648738402	Inf	-24.1720709688511	4.37661715779119e-129	220	Glasser
criticalAlice vs. criticalLang	-1.02159838865911	0.10076482813929	Inf	-10.1384422275491	3.73000043091454e-24	221	Glasser
criticalAlice vs. criticalMD	-1.06487746554433	0.10098610800853	Inf	-10.5447916207879	5.36917472013701e-26	221	Glasser
criticalLang vs. criticalMD	-0.043279076885215	0.0433057642075251	Inf	-0.999383746649009	0.317608830295347	221	Glasser
criticalAlice vs. criticalLang	-0.980313857184242	0.111510403052895	Inf	-8.79123230071395	1.47928341541413e-18	222	Glasser
criticalAlice vs. criticalMD	-1.31816641169144	0.112083785037051	Inf	-11.760545124843	6.23305541827451e-32	222	Glasser
criticalLang vs. criticalMD	-0.337852554507202	0.0481704626166697	Inf	-7.01368714674302	2.32118122094271e-12	222	Glasser
criticalAlice vs. criticalLang	-0.17908981980435	0.0904433580909684	Inf	-1.98013235669799	0.0476886582013807	223	Glasser
criticalAlice vs. criticalMD	-0.497929657638595	0.090962366221932	Inf	-5.4740183036107	4.39943594233046e-08	223	Glasser
criticalLang vs. criticalMD	-0.318839837834245	0.0391103730016244	Inf	-8.15230879595555	3.57041189274985e-16	223	Glasser
criticalAlice vs. criticalLang	1.85652548830795	0.0607429542393516	Inf	30.5636351006652	3.72616242201877e-205	224	Glasser
criticalAlice vs. criticalMD	2.11945004840659	0.0617242737648157	Inf	34.337383319927	2.17305717240146e-258	224	Glasser
criticalLang vs. criticalMD	0.262924560098644	0.0267419793692463	Inf	9.83190348284433	8.20529870589818e-23	224	Glasser
criticalAlice vs. criticalLang	0.19590484391575	0.0948318754838637	Inf	2.06581218515587	0.0388462170907909	225	Glasser
criticalAlice vs. criticalMD	0.553338243735249	0.0954650132712441	Inf	5.79624120684981	6.78177047410634e-09	225	Glasser
